Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TimeSinceRemodal
728,20,6,64.0,7314,2,1,1,1,1,1,6,3,3,1,1,7,5,2007,2007,2,2,15,15,5,82.0,2,3,3,2,3,2,1,724,6,0,508,2,1,2,1,0,1232,1,0,2,0,2,1,2,6,1,0,6,2,2007.0,2,2,3,3,1,132,0,0,0,0,0,0,2,2009,1,1,194500,3096,13
729,90,6,85.0,11475,2,1,1,1,2,1,13,3,3,3,1,5,5,1958,1958,2,2,15,15,2,95.0,3,3,2,3,3,4,6,0,6,0,1584,2,3,2,1,0,1776,1,0,2,0,4,2,3,9,1,0,6,6,1968.0,3,3,3,3,1,0,25,0,0,0,0,0,7,2009,5,2,110000,4248,62
730,30,8,52.0,6240,2,1,1,1,1,1,10,3,3,1,2,4,5,1925,1950,2,2,9,9,4,0.0,3,3,2,3,3,4,3,152,6,0,628,2,3,2,2,360,1208,0,0,1,0,2,1,3,5,1,0,6,6,1962.0,3,2,3,3,1,0,23,112,0,0,0,0,1,2009,1,1,103000,2167,70
731,120,6,39.0,5389,2,2,1,1,1,1,23,3,3,4,1,8,5,1995,1996,2,2,6,6,4,0.0,2,3,3,2,3,4,1,1180,6,0,415,2,1,2,1,0,1616,1,0,2,0,2,1,2,5,1,1,3,2,1995.0,2,2,3,3,1,237,152,0,0,0,0,0,3,2010,1,1,236500,3819,24
732,80,6,73.0,9590,2,2,1,1,2,1,24,3,3,1,8,7,5,2003,2003,2,2,15,15,2,442.0,2,3,3,1,3,2,1,786,6,0,82,2,1,2,1,0,1146,1,0,2,0,3,1,2,6,1,1,2,2,2003.0,1,2,3,3,1,160,22,0,0,0,0,0,5,2007,1,1,187500,2452,17
733,60,6,75.0,11404,2,2,1,1,1,1,6,3,3,1,4,7,5,1998,1999,2,2,15,15,2,202.0,2,3,3,2,3,2,2,252,6,0,901,2,1,2,1,0,2031,0,0,2,1,3,1,2,8,1,1,3,2,1998.0,1,2,3,3,1,192,84,0,0,0,0,0,7,2008,1,1,222500,3725,21
734,20,6,80.0,10000,2,1,1,1,2,1,20,2,3,1,1,5,6,1961,1983,4,2,7,7,4,0.0,3,3,2,3,3,4,3,594,6,0,270,2,1,2,1,0,1144,1,0,1,0,3,1,3,6,1,1,3,2,1961.0,2,1,3,3,1,165,0,0,0,0,0,400,3,2009,1,1,131400,2272,37
735,20,6,0.0,8978,2,2,1,1,2,1,20,3,3,1,1,5,5,1968,1968,2,2,11,11,4,0.0,3,3,3,3,3,4,6,0,6,0,948,2,3,2,1,0,948,0,0,1,0,3,1,3,6,1,0,6,2,1968.0,3,1,3,3,1,147,0,0,0,0,0,0,5,2007,1,5,108000,2196,52
736,75,8,60.0,10800,2,1,1,1,1,1,18,3,3,1,6,7,7,1914,1970,2,2,16,16,4,0.0,3,3,1,2,3,3,5,390,6,0,490,3,4,1,1,0,1768,0,0,1,1,2,1,3,6,1,2,3,6,1914.0,3,2,3,3,3,0,341,0,0,0,0,0,10,2006,1,1,163000,2968,50
737,90,6,60.0,8544,2,1,1,1,1,1,13,3,3,3,1,3,4,1950,1950,2,2,14,13,4,0.0,3,3,2,6,6,5,7,0,7,0,0,2,2,1,3,0,1040,0,0,2,0,2,2,3,6,1,0,6,6,1949.0,3,2,3,3,1,0,0,0,0,0,0,0,7,2006,1,1,93500,1440,70
738,60,6,72.0,10463,2,2,3,1,3,1,9,3,3,1,4,8,5,2005,2005,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,893,2,1,2,1,0,1801,0,0,2,1,3,1,2,8,1,1,2,2,2005.0,1,3,3,3,1,0,116,0,0,0,0,0,6,2006,1,1,239900,3494,15
739,90,6,60.0,10800,2,1,1,1,1,1,8,3,3,3,1,5,5,1987,1988,2,2,11,11,4,0.0,3,3,2,2,2,1,1,1200,6,0,0,2,3,2,1,0,1200,3,0,3,0,3,1,3,5,1,0,6,7,,4,0,6,6,1,120,0,0,0,0,0,0,3,2009,1,4,179000,2400,32
740,60,6,65.0,9313,2,2,1,1,1,1,6,3,3,1,4,7,5,2004,2004,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,864,2,1,2,1,0,1728,0,0,2,1,3,1,2,7,1,0,6,2,2004.0,2,2,3,3,1,187,56,0,0,0,0,0,4,2009,1,1,190000,3164,16
741,70,8,60.0,9600,2,1,1,1,1,1,18,3,3,1,4,5,7,1910,2002,2,2,16,16,4,0.0,3,2,1,4,4,4,6,0,6,0,264,2,1,2,1,0,1432,0,0,2,0,2,1,3,7,1,0,6,6,1910.0,3,2,3,2,1,270,0,112,0,0,0,0,5,2007,1,2,132000,2056,18
742,20,6,65.0,6768,2,2,1,1,1,1,20,2,3,1,1,6,8,1961,1996,4,2,7,7,4,0.0,3,2,2,3,3,3,1,832,6,0,80,2,2,2,1,0,912,1,1,1,0,3,1,2,5,1,0,6,6,1962.0,3,1,3,3,1,168,0,0,0,0,0,0,5,2008,1,1,142000,2112,24
743,20,6,65.0,8450,2,1,1,1,1,1,21,3,3,1,1,7,5,2000,2001,2,2,15,15,2,108.0,3,3,3,2,3,4,6,0,6,0,1349,2,1,2,1,0,1349,0,0,2,0,3,1,3,6,1,0,6,2,2000.0,3,2,3,3,1,120,55,0,0,0,0,0,12,2007,1,1,179000,3237,19
744,80,6,70.0,12886,2,2,1,1,1,1,20,3,3,1,8,5,6,1963,1999,2,2,7,7,4,0.0,3,3,2,2,3,2,2,444,6,0,76,2,1,2,1,0,1464,0,1,2,0,3,1,3,6,3,1,3,2,1997.0,2,2,3,3,1,302,0,0,0,100,0,0,10,2009,1,1,175000,2464,21
745,120,6,41.0,5395,2,2,3,1,1,1,23,3,3,4,1,8,5,1993,1993,2,2,7,7,4,0.0,2,3,3,2,3,4,1,733,6,0,604,2,2,2,1,0,1337,1,0,2,0,2,1,2,5,1,1,3,2,1993.0,2,2,3,3,1,96,0,70,168,0,0,0,10,2008,1,1,180000,3136,27
746,60,6,0.0,8963,2,2,1,1,1,1,17,3,3,1,4,8,9,1976,1996,4,2,15,15,2,289.0,1,2,2,3,2,4,1,575,2,80,487,2,1,2,1,0,2715,0,1,3,1,4,1,2,11,1,2,3,4,1994.0,1,2,3,3,1,0,204,0,0,0,0,0,7,2008,1,1,299800,4688,24
747,60,6,0.0,8795,2,2,1,1,1,1,9,3,3,1,4,7,5,2000,2000,2,2,15,15,4,0.0,2,3,3,2,3,4,1,300,6,0,652,2,1,2,1,0,2256,0,0,2,1,4,1,2,8,1,1,3,4,2000.0,1,2,3,3,1,224,54,0,0,0,0,0,4,2009,1,1,236000,3762,20
748,70,8,65.0,11700,2,2,1,1,2,1,18,3,3,1,4,7,7,1880,2003,5,2,14,14,4,0.0,2,3,5,3,4,4,6,0,6,0,1240,3,3,1,1,0,2640,0,0,1,1,4,1,2,8,1,1,2,6,1950.0,3,4,3,3,3,181,0,386,0,0,0,0,5,2009,1,1,265979,4744,17
749,20,6,59.0,10593,2,2,1,1,1,1,14,3,3,1,1,7,5,1996,1996,4,2,15,15,2,338.0,2,3,3,2,3,4,1,919,6,0,801,2,1,2,1,0,1720,1,0,2,0,3,1,2,7,1,1,3,2,1996.0,1,2,3,3,1,240,56,154,0,0,0,0,3,2010,1,1,260400,3967,24
750,50,6,50.0,8405,2,1,1,1,1,1,8,3,3,1,2,4,3,1945,1950,2,2,17,16,4,0.0,3,3,4,6,6,5,7,0,7,0,0,6,3,1,3,0,1529,0,0,2,0,4,1,3,9,4,0,6,6,1945.0,3,1,3,3,3,92,0,185,0,0,0,0,4,2009,1,1,98000,1769,70
751,50,8,55.0,8800,2,1,1,1,2,1,18,3,3,1,2,4,7,1910,2004,2,2,16,16,4,0.0,3,3,1,3,4,4,6,0,6,0,576,2,2,2,1,0,1140,0,0,1,0,3,1,3,7,3,0,6,7,,4,0,6,6,3,0,160,0,0,0,0,0,6,2010,1,1,96500,1716,16
752,60,6,0.0,7750,2,1,1,1,1,1,9,5,3,1,4,7,5,2003,2003,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,660,2,1,2,1,0,1320,0,0,2,1,3,1,2,6,1,0,6,2,2003.0,1,2,3,3,1,0,48,0,0,0,0,0,8,2007,1,1,162000,2380,17
753,20,6,79.0,9236,2,2,1,1,1,1,6,3,3,1,1,6,5,1997,1997,2,2,15,15,4,0.0,3,2,3,2,3,1,1,1200,6,0,279,2,1,2,1,0,1494,1,0,2,0,3,1,2,6,1,0,6,2,1997.0,2,2,3,3,1,168,27,0,0,0,0,0,7,2006,1,1,217000,3549,23
754,60,6,80.0,10240,2,1,1,1,1,1,16,3,3,1,4,8,5,2005,2005,2,2,15,15,2,178.0,2,3,3,2,3,3,6,0,6,0,1030,2,2,2,1,0,2098,0,0,2,1,3,1,1,8,1,1,2,2,2005.0,2,3,3,3,1,192,52,0,0,0,0,0,3,2006,1,1,275500,4006,15
755,20,6,61.0,7930,2,1,1,1,1,1,13,3,3,1,1,6,8,1969,2005,2,2,11,11,4,0.0,3,3,2,3,3,4,1,439,4,472,115,2,2,2,1,0,1026,1,0,1,0,3,1,2,5,1,0,6,6,1969.0,2,2,3,3,1,171,48,0,0,0,0,0,7,2009,1,1,156000,2492,15
756,160,3,34.0,3230,2,1,1,1,1,1,22,3,3,4,4,6,5,1999,1999,2,2,9,9,2,894.0,3,3,3,2,3,4,1,381,6,0,348,2,2,2,1,0,1471,0,0,2,1,3,1,3,6,1,0,6,6,1999.0,3,2,3,3,1,0,24,0,0,0,0,0,3,2009,1,1,172500,2640,21
757,60,6,68.0,10769,2,2,1,1,1,1,6,3,3,1,4,8,5,2007,2007,2,2,15,15,4,0.0,2,3,3,2,3,2,1,20,6,0,846,2,1,2,1,0,1768,0,0,2,1,3,1,2,7,1,0,6,2,2007.0,2,2,3,3,1,144,105,0,0,0,0,0,4,2009,1,1,212000,3212,13
758,60,6,0.0,11616,2,2,1,1,3,1,20,3,3,1,4,6,5,1978,1978,4,2,7,7,1,328.0,3,3,2,3,3,3,5,438,6,0,234,2,3,2,1,0,1386,0,0,2,1,3,1,3,6,1,1,3,2,1978.0,1,2,3,3,1,335,0,0,0,0,0,0,4,2010,1,2,158900,2498,42
759,160,3,24.0,2280,2,1,1,1,1,1,22,3,3,6,4,7,5,1999,1999,2,2,9,9,2,360.0,3,3,3,2,3,4,2,549,6,0,195,2,2,2,1,0,1501,0,0,2,1,3,1,3,6,1,0,6,6,1999.0,3,2,3,3,1,0,0,0,0,0,0,0,8,2008,1,1,179400,2685,21
760,60,6,65.0,12257,2,2,1,1,1,1,14,3,3,1,4,8,5,1995,1995,2,2,15,15,2,513.0,2,3,3,2,3,2,4,56,2,64,1198,2,1,2,1,0,2531,0,0,2,1,4,1,2,9,1,1,3,2,1995.0,2,3,3,3,1,222,98,0,0,0,0,0,11,2007,1,1,290000,4601,25
761,20,6,70.0,9100,2,1,1,1,1,1,13,3,3,1,1,6,6,1959,1959,4,2,16,16,4,0.0,3,3,2,3,3,4,5,612,6,0,252,2,1,2,1,0,864,0,0,1,0,2,1,3,5,1,0,6,6,2008.0,3,1,1,1,1,0,0,0,0,0,0,450,10,2009,1,1,127500,2028,61
762,30,8,60.0,6911,2,1,1,1,4,1,4,2,3,1,1,5,5,1924,1950,2,2,16,16,4,0.0,3,3,3,3,3,3,4,405,6,0,740,2,3,2,1,0,1301,0,0,1,0,2,1,4,5,2,0,6,6,1965.0,3,2,3,3,1,0,0,0,0,0,0,0,10,2009,1,1,100000,2886,70
763,60,3,72.0,8640,2,1,1,1,1,1,22,3,3,1,4,7,5,2009,2009,2,2,15,15,4,0.0,3,3,3,2,3,3,1,24,6,0,732,2,1,2,1,0,1547,0,0,2,1,3,1,2,7,1,0,6,2,2009.0,3,2,3,3,1,169,45,0,0,0,0,0,6,2010,6,1,215200,2917,11
764,60,6,82.0,9430,2,1,1,1,1,1,14,3,3,1,4,8,5,1999,1999,2,2,15,15,2,673.0,2,3,3,2,3,3,1,1163,6,0,89,2,1,2,1,0,2365,1,0,2,1,3,1,2,8,1,1,2,2,1999.0,2,3,3,3,1,0,128,0,0,180,0,0,7,2009,1,1,337000,4473,21
765,120,6,30.0,9549,2,2,1,1,3,1,25,3,3,4,1,8,5,1995,1996,4,2,4,4,4,0.0,2,2,3,2,2,2,4,437,1,1057,0,2,1,2,1,0,1494,1,0,1,1,2,1,1,6,1,1,2,2,1995.0,1,2,3,3,1,0,30,0,0,216,0,0,4,2006,1,1,270000,3469,24
766,20,6,75.0,14587,2,2,1,1,1,1,22,3,3,1,1,9,5,2008,2008,2,2,15,15,5,284.0,2,3,3,2,3,4,6,0,6,0,1498,2,1,2,1,0,1506,0,0,2,0,2,1,1,6,1,1,2,2,2008.0,1,2,3,3,1,0,174,0,0,0,0,0,8,2008,4,6,264132,3596,12
767,60,6,80.0,10421,2,1,1,1,1,1,17,3,3,1,4,7,5,1988,1988,2,2,7,7,2,42.0,3,3,2,2,3,4,1,394,6,0,586,2,3,2,1,0,1714,0,0,2,1,3,1,3,7,1,1,3,2,1988.0,3,2,3,3,1,228,66,156,0,0,0,500,3,2010,1,1,196500,3190,32
768,50,6,75.0,12508,2,2,1,1,1,1,12,3,3,1,2,6,7,1940,1985,2,2,15,15,4,0.0,3,3,2,2,3,3,2,660,6,0,323,2,1,2,1,0,1750,1,0,2,0,4,1,3,7,4,0,6,2,1989.0,3,1,3,3,1,245,0,156,0,0,0,1300,7,2008,1,1,160000,3156,35
769,20,6,70.0,9100,2,1,1,1,1,1,6,3,3,1,1,7,5,2004,2005,4,2,15,15,4,0.0,2,3,3,2,3,4,1,24,6,0,1836,2,1,2,1,0,1836,0,0,2,0,3,1,2,8,1,1,2,2,2004.0,1,2,3,3,1,120,33,0,0,0,0,0,10,2006,1,1,216837,4180,15
770,60,6,47.0,53504,2,3,3,1,3,2,23,3,3,1,4,8,5,2003,2003,4,2,6,16,2,603.0,1,3,3,2,3,1,2,1416,6,0,234,2,1,2,1,0,3279,1,0,3,1,4,1,1,12,4,1,2,4,2003.0,1,3,3,3,1,503,36,0,0,210,0,0,6,2010,1,1,538000,5770,17
771,85,6,0.0,7252,2,2,1,1,3,1,20,3,3,1,7,5,5,1982,1982,4,2,16,16,4,0.0,3,3,2,2,3,2,1,685,6,0,173,2,3,2,1,0,858,1,0,1,0,2,1,3,5,1,0,6,6,1983.0,3,2,3,3,1,120,0,0,0,0,0,0,4,2009,1,1,134900,2292,38
772,20,6,67.0,8877,2,1,1,1,1,1,8,3,3,1,1,4,5,1951,1951,2,2,16,16,4,0.0,3,3,2,4,4,4,4,836,6,0,0,2,3,2,3,0,1220,0,0,1,0,2,1,3,6,1,0,6,6,1951.0,3,2,3,3,1,0,0,0,0,0,0,0,4,2006,5,1,102000,2452,69
773,80,6,94.0,7819,2,1,1,1,1,1,8,3,3,1,8,6,5,1976,1976,2,2,11,11,4,0.0,3,3,2,3,3,2,2,422,3,127,480,2,3,2,1,0,1117,1,0,1,0,3,1,3,6,1,1,3,6,1976.0,3,2,3,3,1,144,0,0,0,0,0,0,3,2010,1,2,107000,2818,44
774,20,6,70.0,10150,2,1,1,1,1,1,13,2,3,1,1,5,5,1958,1958,2,2,16,16,4,1.0,3,3,2,3,3,4,5,456,6,0,456,2,1,2,2,0,912,0,0,1,0,2,1,3,5,1,0,6,2,1958.0,2,1,3,3,1,0,0,0,0,0,0,0,7,2007,5,1,114500,2099,62
775,20,6,110.0,14226,2,1,1,1,2,1,16,3,3,1,1,8,5,2006,2006,4,2,15,15,2,375.0,2,3,3,2,3,2,6,0,6,0,1935,2,2,2,1,0,1973,0,0,2,0,3,1,2,9,1,1,2,2,2006.0,1,3,3,3,1,315,45,0,0,0,0,0,7,2007,4,6,395000,4803,14
776,120,8,32.0,4500,2,1,1,1,4,1,12,3,3,4,1,6,5,1998,1998,4,2,15,15,2,320.0,3,3,3,1,3,4,1,866,6,0,338,2,1,2,1,0,1204,1,0,2,0,2,1,3,5,1,0,6,2,1998.0,1,2,3,3,1,0,247,0,0,0,0,0,6,2009,1,1,162000,2820,22
777,20,6,86.0,11210,2,2,1,1,1,1,6,3,3,1,1,7,5,2005,2006,2,2,15,15,2,240.0,2,3,3,2,3,2,1,20,6,0,1594,2,1,2,1,0,1614,0,0,2,0,3,1,2,7,1,0,6,2,2005.0,2,3,3,3,1,144,59,0,0,0,0,0,7,2006,4,6,221500,4093,14
778,20,6,100.0,13350,2,2,1,1,1,1,20,3,3,1,1,5,5,1974,1974,4,2,7,11,4,0.0,3,3,2,3,3,4,2,762,6,0,102,2,3,2,1,0,894,1,0,1,0,3,1,3,5,1,1,4,2,1974.0,3,2,3,3,1,241,0,0,0,0,0,0,6,2006,1,1,142500,2198,46
779,90,5,60.0,8400,2,1,1,1,1,1,21,2,3,3,1,5,5,1977,1977,2,2,11,11,2,320.0,3,3,4,6,6,5,7,0,7,0,0,2,3,2,1,0,2020,0,0,2,0,4,2,3,10,1,2,3,6,1977.0,3,2,3,3,1,0,0,0,0,0,0,0,10,2007,1,1,144000,2650,43
780,90,6,78.0,10530,2,1,1,1,1,1,12,3,3,3,7,6,5,1977,1977,2,2,11,8,2,90.0,3,3,2,2,3,1,1,975,6,0,0,2,3,2,1,0,1004,1,0,1,0,2,1,3,4,1,0,6,2,1977.0,3,2,3,3,1,0,0,0,0,0,0,0,5,2006,1,1,135000,2483,43
781,20,6,63.0,7875,2,1,1,1,1,1,9,3,3,1,1,7,5,1995,1996,2,2,7,7,2,38.0,3,3,3,2,2,4,6,0,6,0,1237,2,2,2,1,0,1253,0,0,2,0,3,1,3,6,1,1,3,2,1995.0,1,2,3,3,1,220,21,0,0,0,0,0,6,2007,1,1,176000,2892,24
782,60,6,65.0,7153,2,1,1,1,1,1,21,3,3,1,4,6,5,1992,1992,2,2,15,15,4,0.0,2,2,3,2,3,4,2,387,6,0,374,2,1,2,1,0,1603,0,0,2,1,3,1,2,7,1,0,6,2,1992.0,2,2,3,3,1,0,124,0,0,0,0,0,7,2006,1,1,175900,2848,28
783,20,6,67.0,16285,2,3,1,1,1,1,6,3,3,1,1,7,5,2001,2002,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,1413,2,1,2,1,0,1430,0,0,2,0,3,1,2,6,1,0,6,2,2001.0,2,2,3,3,1,0,33,0,0,0,0,0,6,2009,1,1,187100,3448,18
784,85,6,0.0,9101,2,2,1,1,2,1,12,3,3,1,7,5,6,1978,1978,2,2,11,11,2,104.0,3,2,3,2,3,2,1,1097,6,0,0,2,1,2,1,0,1110,1,0,1,0,1,1,2,4,1,1,3,2,1978.0,1,2,3,3,1,303,30,0,0,0,0,0,7,2009,1,1,165500,2809,42
785,75,8,35.0,6300,2,1,1,1,1,1,18,3,3,1,6,6,6,1914,2001,2,2,16,16,4,0.0,3,3,2,3,3,4,6,0,6,0,742,2,1,2,1,0,1484,0,0,2,0,3,1,3,9,1,1,2,7,,4,0,6,6,1,0,291,134,0,0,0,0,6,2008,1,1,128000,2226,19
786,20,6,0.0,9790,2,1,1,1,1,1,17,2,3,1,1,6,5,1967,1967,2,2,4,16,4,0.0,3,3,2,3,3,4,5,251,4,630,491,2,3,2,1,0,1342,0,0,2,0,3,1,3,7,1,1,2,2,1967.0,3,2,3,3,1,0,0,0,0,197,0,0,9,2009,1,1,161500,3171,53
787,50,8,60.0,10800,2,1,1,1,1,1,18,1,3,1,2,5,6,1915,1950,2,2,9,9,4,0.0,3,2,3,4,3,4,4,686,6,0,0,2,3,2,1,0,1652,1,0,2,0,4,1,3,7,1,0,6,6,1961.0,3,1,3,3,1,0,0,196,0,0,0,1200,6,2010,1,1,139000,2754,70
788,60,6,76.0,10142,2,2,1,1,1,1,21,3,3,1,4,7,5,2004,2004,2,2,15,15,4,0.0,2,3,3,2,3,4,1,656,6,0,300,2,1,2,1,0,2084,1,0,2,1,4,1,2,8,1,0,6,4,2004.0,2,2,3,3,1,0,45,0,0,0,0,0,1,2010,1,1,233000,3658,16
789,20,8,50.0,6000,2,1,1,1,2,1,18,3,3,1,1,4,7,1954,2000,2,2,9,9,4,0.0,3,3,2,3,3,4,6,0,6,0,901,2,1,2,1,0,901,0,0,1,0,2,1,3,4,1,0,6,6,1954.0,3,1,4,3,1,0,0,0,0,0,0,0,8,2008,1,1,107900,2083,20
790,60,6,0.0,12205,2,2,4,1,1,1,5,3,3,1,4,6,8,1966,2007,2,2,7,7,2,157.0,3,3,2,3,4,1,4,568,6,0,264,2,2,2,1,0,2087,0,0,2,1,5,1,2,9,1,0,6,2,1966.0,1,2,3,3,1,133,168,0,0,0,0,0,7,2007,1,1,187500,3363,13
791,120,6,43.0,3182,2,1,1,1,1,1,1,3,3,4,1,7,5,2005,2006,2,2,15,15,2,11.0,2,3,3,2,3,4,1,16,6,0,1129,2,1,2,1,0,1145,0,0,2,0,2,1,2,5,1,1,2,2,2005.0,1,2,3,3,1,100,16,0,0,0,0,0,9,2009,1,1,160200,2687,14
792,80,6,0.0,11333,2,2,1,1,2,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,4,0.0,3,3,3,2,3,2,2,539,6,0,490,2,3,2,1,0,1062,1,0,1,0,3,1,3,5,1,2,3,2,1976.0,2,2,3,3,1,120,0,0,0,0,0,0,5,2007,1,1,146800,2630,44
793,60,6,92.0,9920,2,2,1,1,3,1,14,3,3,1,4,7,5,1996,1997,2,2,9,9,4,0.0,2,3,3,2,3,2,1,862,6,0,255,2,1,2,1,0,2013,1,0,2,1,3,1,3,8,1,1,3,2,1997.0,3,2,3,3,1,180,130,0,0,0,0,0,6,2007,1,1,269790,3585,23
794,20,6,76.0,9158,2,1,1,1,1,1,22,3,3,1,1,8,5,2007,2007,2,2,6,6,5,140.0,2,3,3,2,3,2,6,0,6,0,1496,2,1,2,1,0,1496,0,0,2,0,3,1,2,7,1,0,6,2,2007.0,1,2,3,3,1,168,130,0,0,0,0,0,6,2007,4,6,225000,3466,13
795,60,6,0.0,10832,2,2,1,1,2,1,9,3,3,1,4,7,5,1994,1996,2,2,9,9,4,0.0,2,3,3,2,3,4,6,0,6,0,712,2,1,2,1,0,1895,0,0,2,1,3,1,2,7,1,1,3,2,1994.0,1,2,3,3,1,143,46,0,0,0,0,500,10,2008,1,1,194500,3016,24
796,60,6,70.0,8400,2,1,1,1,1,1,21,3,3,1,4,6,6,1980,1981,2,2,7,7,2,130.0,3,3,2,2,3,4,6,0,6,0,650,2,3,2,1,0,1564,0,0,2,1,3,1,3,7,1,1,3,2,1980.0,3,2,3,3,1,0,50,0,0,204,0,0,4,2010,1,1,171000,2690,39
797,20,6,71.0,8197,2,1,1,1,1,1,20,3,3,1,1,6,5,1977,1977,2,2,11,11,2,148.0,3,3,2,3,3,4,6,0,6,0,660,2,1,2,1,0,1285,0,0,1,1,3,1,3,7,1,1,3,2,1977.0,2,2,3,3,1,138,0,0,0,0,0,0,4,2007,1,1,143500,2473,43
798,20,6,57.0,7677,2,1,1,1,1,1,13,3,3,1,1,5,5,1953,1953,2,2,15,15,4,0.0,3,3,2,3,3,4,3,570,6,0,203,2,2,2,1,0,773,0,0,1,0,2,1,3,4,1,0,6,2,1953.0,3,1,3,3,1,0,0,0,0,0,0,0,4,2008,1,2,110000,1786,67
799,60,6,104.0,13518,2,1,1,1,1,1,16,3,3,1,4,9,5,2008,2009,4,2,15,15,5,860.0,1,3,3,1,3,4,6,0,6,0,1926,2,1,2,1,0,3140,0,0,3,1,4,1,1,11,1,2,2,4,2009.0,1,3,3,3,1,144,78,0,0,0,0,0,7,2009,4,6,485000,5886,11
800,50,6,60.0,7200,2,1,1,1,2,1,19,2,3,1,2,5,7,1937,1950,2,2,16,16,2,252.0,3,3,1,2,3,4,2,569,6,0,162,2,1,2,1,0,1768,1,0,1,1,3,1,2,7,1,2,3,6,1939.0,3,1,3,3,1,0,0,264,0,0,0,0,6,2007,1,1,175000,2739,70
801,60,6,79.0,12798,2,2,3,1,1,2,5,2,3,1,4,6,5,1997,1997,2,2,15,15,4,0.0,3,3,3,2,3,1,1,462,6,0,154,2,2,2,1,0,1688,1,0,2,1,4,1,2,8,1,0,6,2,1997.0,2,2,3,3,1,403,114,185,0,0,0,400,5,2008,1,1,200000,2907,23
802,30,8,40.0,4800,2,1,1,1,1,1,10,3,3,1,1,4,7,1916,1990,2,2,9,9,4,0.0,3,3,2,3,3,4,4,197,6,0,999,2,1,2,2,0,1196,1,0,1,0,2,1,3,5,1,0,6,6,1957.0,3,2,3,3,1,0,0,0,0,0,0,0,7,2007,1,1,109900,2832,30
803,60,6,63.0,8199,2,1,1,1,1,1,6,3,3,1,4,7,5,2005,2005,2,2,17,16,4,0.0,2,3,3,2,3,2,1,648,6,0,80,2,1,2,1,0,1456,1,0,2,1,3,1,2,7,1,1,2,2,2005.0,1,2,3,3,1,36,18,0,0,0,0,0,10,2008,1,1,189000,2594,15
804,60,6,107.0,13891,2,1,1,1,1,1,16,3,3,1,4,9,5,2008,2009,4,2,15,15,5,424.0,1,3,3,1,3,1,6,0,6,0,1734,2,1,2,1,0,2822,0,0,3,1,4,1,1,12,1,1,2,4,2009.0,2,3,3,3,1,52,170,0,0,192,0,0,1,2009,4,6,582933,5576,11
805,20,6,75.0,9000,2,1,1,1,1,1,13,3,3,1,1,5,5,1954,1954,2,2,16,16,4,0.0,3,3,2,3,3,4,4,812,6,0,124,2,3,2,1,0,1128,0,0,1,0,2,1,3,5,2,0,6,2,1954.0,3,1,3,3,1,0,0,0,0,0,0,0,6,2006,1,5,118000,2350,66
806,20,6,91.0,12274,2,2,1,1,4,1,22,3,3,1,1,7,5,2008,2008,2,2,15,15,5,256.0,2,3,3,2,3,4,6,0,6,0,1417,2,1,2,1,0,1428,0,0,2,0,3,1,1,6,1,0,6,2,2008.0,2,2,3,3,1,0,60,0,0,0,0,0,7,2008,4,6,227680,3399,12
807,80,6,75.0,9750,2,1,1,1,1,1,13,3,3,1,8,5,5,1967,1967,2,2,15,15,4,0.0,3,3,3,3,3,2,2,400,5,480,100,2,2,2,1,0,980,0,0,2,0,3,1,3,6,1,0,6,2,1967.0,1,1,3,3,1,68,0,0,0,0,0,0,10,2006,1,1,135500,2344,53
808,70,6,144.0,21384,2,1,1,1,1,1,4,3,3,1,4,5,6,1923,2004,2,2,16,16,4,0.0,3,3,2,3,3,1,1,1309,6,0,15,2,1,2,1,0,1576,2,0,1,1,3,1,2,6,1,1,3,2,1923.0,2,2,3,3,1,0,312,0,0,0,0,0,5,2009,1,1,223500,3428,16
809,80,6,85.0,13400,2,1,1,1,1,1,13,3,3,1,8,5,5,1966,1966,2,2,15,15,2,1047.0,3,3,2,3,3,2,2,516,3,128,380,2,3,2,1,0,1086,1,0,1,0,3,1,3,6,1,1,2,2,1966.0,2,2,3,3,1,0,0,0,0,0,0,0,6,2006,1,1,159950,2594,54
